"","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"861","Orange County","California",75422,3051771,995512,"2020-07-19",7228,64,106.108571428571,-32.7142857142857,-4.42857142857143,7.71428571428572,-39.5714285714286,-35.4285714285714,14.1428571428571,415,-2
"862","Orange County","California",75422,3051771,995512,"2020-07-20",6806,79,106.01,-32.7142857142857,-4.57142857142857,8.14285714285714,-39.7142857142857,-35.5714285714286,14.1428571428571,560,1
"863","Orange County","California",75422,3051771,995512,"2020-07-21",6387,64,105.658571428571,-33,-4.71428571428571,8.57142857142857,-40,-35.7142857142857,14.2857142857143,990,20
"864","Orange County","California",75422,3051771,995512,"2020-07-22",5659,57,105.602857142857,-33,-4.85714285714286,9.28571428571428,-39.8571428571429,-35.8571428571429,14.4285714285714,767,8
"865","Orange County","California",75422,3051771,995512,"2020-07-23",5110,73,105.622857142857,-33.1428571428571,-5,10.4285714285714,-39.8571428571429,-36.2857142857143,14.4285714285714,905,22
"866","Orange County","California",75422,3051771,995512,"2020-07-24",4711,69,105.504285714286,-33.2857142857143,-5.14285714285714,11.4285714285714,-39.7142857142857,-36.5714285714286,14.2857142857143,710,13
"867","Orange County","California",75422,3051771,995512,"2020-07-25",4731,69,105.377142857143,-33.5714285714286,-5.42857142857143,12.5714285714286,-39.5714285714286,-36.7142857142857,14.2857142857143,595,6
"868","Orange County","California",75422,3051771,995512,"2020-07-26",4856,80,105.538571428571,-33.4285714285714,-5.71428571428571,13.1428571428571,-39.8571428571429,-36.7142857142857,14.1428571428571,420,2
"869","Orange County","California",75422,3051771,995512,"2020-07-27",4712,66,105.8,-33.4285714285714,-6,13.2857142857143,-40,-36.5714285714286,14.1428571428571,273,2
"870","Orange County","California",75422,3051771,995512,"2020-07-28",4744,77,106.085714285714,-33.4285714285714,-6.14285714285714,13.4285714285714,-40,-36.5714285714286,14.1428571428571,187,15
"871","Orange County","California",75422,3051771,995512,"2020-07-29",5049,87,106.324285714286,-33.4285714285714,-6.42857142857143,13.4285714285714,-39.8571428571429,-36.5714285714286,14,439,6
"872","Orange County","California",75422,3051771,995512,"2020-07-30",4942,68,106.59,-33.2857142857143,-6.57142857142857,13.8571428571429,-39.8571428571429,-36.4285714285714,13.8571428571429,506,17
"873","Orange County","California",75422,3051771,995512,"2020-07-31",4947,72,107.051428571429,-33,-6.57142857142857,14.5714285714286,-39.8571428571429,-36.2857142857143,13.8571428571429,418,14
"874","Orange County","California",75422,3051771,995512,"2020-08-01",4660,73,107.302857142857,-33,-6.71428571428571,14.5714285714286,-40,-36.2857142857143,13.8571428571429,637,31
"875","Orange County","California",75422,3051771,995512,"2020-08-02",3857,68,107.687142857143,-33.1428571428571,-6.85714285714286,14.7142857142857,-39.7142857142857,-36.2857142857143,13.8571428571429,558,2
"876","Orange County","California",75422,3051771,995512,"2020-08-03",3529,66,108.162857142857,-33.1428571428571,-6.71428571428571,15.2857142857143,-39.4285714285714,-36.4285714285714,13.8571428571429,422,0
"877","Orange County","California",75422,3051771,995512,"2020-08-04",3130,61,108.951428571429,-33,-6.57142857142857,15.7142857142857,-39,-36.4285714285714,13.7142857142857,253,2
"878","Orange County","California",75422,3051771,995512,"2020-08-05",2838,62,109.977142857143,-32.7142857142857,-6.14285714285714,16.1428571428571,-38.5714285714286,-36.4285714285714,13.7142857142857,65,12
"879","Orange County","California",75422,3051771,995512,"2020-08-06",2880,87,111.004285714286,-32.4285714285714,-5.71428571428571,16.5714285714286,-38.1428571428571,-36.5714285714286,13.7142857142857,580,32
"880","Orange County","California",75422,3051771,995512,"2020-08-07",3018,87,111.387142857143,-32.2857142857143,-5.42857142857143,16.2857142857143,-37.7142857142857,-36.5714285714286,13.7142857142857,43,7
"881","Orange County","California",75422,3051771,995512,"2020-08-08",3167,85,111.992857142857,-32,-5,16.5714285714286,-37.1428571428571,-36.5714285714286,13.5714285714286,322,16
"882","Orange County","California",75422,3051771,995512,"2020-08-09",3233,72,112.342857142857,-31.7142857142857,-4.71428571428571,16.7142857142857,-36.8571428571429,-36.5714285714286,13.4285714285714,565,6
"883","Orange County","California",75422,3051771,995512,"2020-08-10",2859,78,112.591428571429,-31.4285714285714,-4.57142857142857,16.7142857142857,-36.7142857142857,-36.5714285714286,13.2857142857143,886,-2
"884","Orange County","California",75422,3051771,995512,"2020-08-11",2933,93,112.577142857143,-31.1428571428571,-4.57142857142857,17,-36.5714285714286,-36.5714285714286,13.2857142857143,1051,10
"885","Orange County","California",75422,3051771,995512,"2020-08-12",2558,86,112.592857142857,-31.1428571428571,-4.71428571428571,17.1428571428571,-36.7142857142857,-36.4285714285714,13.1428571428571,245,11
"886","Orange County","California",75422,3051771,995512,"2020-08-13",2243,71,112.848571428571,-31,-5,17.2857142857143,-36.7142857142857,-36.4285714285714,13,348,24
"887","Orange County","California",75422,3051771,995512,"2020-08-14",2250,75,113.202857142857,-30.8571428571429,-5.14285714285714,17.7142857142857,-36.8571428571429,-36.4285714285714,12.8571428571429,683,20
"888","Orange County","California",75422,3051771,995512,"2020-08-15",2714,73,113.38,-30.8571428571429,-5.42857142857143,17.7142857142857,-37.1428571428571,-36.4285714285714,12.8571428571429,513,20
"889","Orange County","California",75422,3051771,995512,"2020-08-16",3512,81,113.761428571429,-30.8571428571429,-5.71428571428571,18,-37.2857142857143,-36.4285714285714,12.8571428571429,342,1
"890","Orange County","California",75422,3051771,995512,"2020-08-17",3692,80,114.051428571429,-30.8571428571429,-6.14285714285714,17.8571428571429,-37.5714285714286,-36.4285714285714,12.8571428571429,216,0
"891","Orange County","California",75422,3051771,995512,"2020-08-18",3460,72,114.204285714286,-31,-6.42857142857143,17,-38,-36.4285714285714,12.8571428571429,287,5
"892","Orange County","California",75422,3051771,995512,"2020-08-19",4100,85,114.712857142857,-31.1428571428571,-6.71428571428571,16.2857142857143,-38.2857142857143,-36.5714285714286,12.8571428571429,295,18
"893","Orange County","California",75422,3051771,995512,"2020-08-20",4291,89,115.458571428571,-31.2857142857143,-6.85714285714286,15.8571428571429,-38.5714285714286,-36.7142857142857,12.8571428571429,429,23
"894","Orange County","California",75422,3051771,995512,"2020-08-21",4068,84,115.645714285714,-31.2857142857143,-7.14285714285714,15.2857142857143,-39,-36.8571428571429,12.8571428571429,372,26
"895","Orange County","California",75422,3051771,995512,"2020-08-22",3398,86,115.394285714286,-31.4285714285714,-7.42857142857143,14,-39.1428571428571,-36.8571428571429,12.8571428571429,493,14
"896","Orange County","California",75422,3051771,995512,"2020-08-23",2634,81,114.96,-31.5714285714286,-7.71428571428571,12,-39.4285714285714,-36.7142857142857,13,153,1
"897","Orange County","California",75422,3051771,995512,"2020-08-24",2684,88,114.718571428571,-31.7142857142857,-7.71428571428571,10.5714285714286,-39.5714285714286,-36.5714285714286,13,353,0
"898","Orange County","California",75422,3051771,995512,"2020-08-25",2765,87,114.645714285714,-31.7142857142857,-7.85714285714286,9.71428571428572,-39.5714285714286,-36.5714285714286,13,335,15
"899","Orange County","California",75422,3051771,995512,"2020-08-26",2454,93,114.495714285714,-31.5714285714286,-8,9.28571428571428,-39.2857142857143,-36.4285714285714,13,448,6
"900","Orange County","California",75422,3051771,995512,"2020-08-27",2434,87,114.7,-31.4285714285714,-8,9.42857142857143,-39,-36.1428571428571,13,369,29
"901","Orange County","California",75422,3051771,995512,"2020-08-28",2245,87,114.842857142857,-31.4285714285714,-7.85714285714286,9,-38.8571428571429,-36,13,323,9
"902","Orange County","California",75422,3051771,995512,"2020-08-29",2382,87,114.418571428571,-31.5714285714286,-8,8.28571428571428,-39.1428571428571,-35.8571428571429,13,408,19
"903","Orange County","California",75422,3051771,995512,"2020-08-30",2430,97,114.061428571429,-31.5714285714286,-8,8.28571428571428,-39.2857142857143,-35.8571428571429,12.8571428571429,254,4
"904","Orange County","California",75422,3051771,995512,"2020-08-31",2583,85,113.688571428571,-31.5714285714286,-8.14285714285714,8,-39.2857142857143,-35.7142857142857,12.8571428571429,94,1
"905","Orange County","California",75422,3051771,995512,"2020-09-01",2523,91,113.468571428571,-31.5714285714286,-8.28571428571429,8,-39.1428571428571,-35.5714285714286,12.8571428571429,287,8
"906","Orange County","California",75422,3051771,995512,"2020-09-02",2474,74,113.22,-31.4285714285714,-8.28571428571429,8,-39,-35.4285714285714,12.8571428571429,317,19
"907","Orange County","California",75422,3051771,995512,"2020-09-03",2389,79,113.67,-31.1428571428571,-8.42857142857143,8.14285714285714,-38.4285714285714,-35.4285714285714,12.8571428571429,-197,11
"908","Orange County","California",75422,3051771,995512,"2020-09-04",2490,82,113.688571428571,-30.7142857142857,-8.57142857142857,9,-37.8571428571429,-35.2857142857143,12.8571428571429,313,24
"909","Orange County","California",75422,3051771,995512,"2020-09-05",2231,83,113.754285714286,-30.4285714285714,-8.57142857142857,9.28571428571428,-37.5714285714286,-35.1428571428571,12.8571428571429,251,9
"910","Orange County","California",75422,3051771,995512,"2020-09-06",2183,76,113.9,-30.1428571428571,-8.42857142857143,9.42857142857143,-37.2857142857143,-35.1428571428571,12.8571428571429,223,2
"911","Orange County","California",75422,3051771,995512,"2020-09-07",2052,89,113.871428571429,-29.8571428571429,-8.28571428571429,9.71428571428572,-37,-35.1428571428571,12.8571428571429,113,0
"912","Orange County","California",75422,3051771,995512,"2020-09-08",1486,71,114.14,-29.4285714285714,-7.85714285714286,9.57142857142857,-36.5714285714286,-35.1428571428571,12.7142857142857,151,3
"913","Orange County","California",75422,3051771,995512,"2020-09-09",1476,86,115.244285714286,-29.1428571428571,-7.28571428571429,9.14285714285714,-36.2857142857143,-35.2857142857143,12.5714285714286,194,9
"914","Orange County","California",75422,3051771,995512,"2020-09-10",1319,76,114.83,-29.4285714285714,-7.14285714285714,7.42857142857143,-36.8571428571429,-36,12.5714285714286,281,4
"915","Orange County","California",75422,3051771,995512,"2020-09-11",1288,74,115.782857142857,-29.8571428571429,-7.14285714285714,6.42857142857143,-37.4285714285714,-36.5714285714286,12.4285714285714,142,12
"916","Orange County","California",75422,3051771,995512,"2020-09-12",1307,73,114.871428571429,-29.7142857142857,-6.57142857142857,10.4285714285714,-38.1428571428571,-41.5714285714286,13.4285714285714,147,12
"917","Orange County","California",75422,3051771,995512,"2020-09-13",1171,68,114.604285714286,-29.8571428571429,-6.71428571428571,8.85714285714286,-38,-41.7142857142857,13.4285714285714,170,0
"918","Orange County","California",75422,3051771,995512,"2020-09-14",1048,58,114.411428571429,-30,-7,6.85714285714285,-38.1428571428571,-41.7142857142857,13.4285714285714,44,0
"919","Orange County","California",75422,3051771,995512,"2020-09-15",1526,51,113.788571428571,-30.2857142857143,-7.42857142857143,4.71428571428572,-38.5714285714286,-41.5714285714286,13.4285714285714,150,12
"920","Orange County","California",75422,3051771,995512,"2020-09-16",1355,39,112.628571428571,-30.2857142857143,-8,3,-39.1428571428571,-41.1428571428571,13.5714285714286,135,6
"921","Orange County","California",75422,3051771,995512,"2020-09-17",1251,42,112.071428571429,-29.5714285714286,-8,2.42857142857143,-39.1428571428571,-40.1428571428571,13.5714285714286,140,4
"922","Orange County","California",75422,3051771,995512,"2020-09-18",1198,40,110.267142857143,-29,-8,0.285714285714285,-39,-39.2857142857143,13.7142857142857,247,8
"923","Orange County","California",75422,3051771,995512,"2020-09-19",1129,40,110.985714285714,-29,-8.42857142857143,-5,-38.2857142857143,-34,12.7142857142857,227,4
"924","Orange County","California",75422,3051771,995512,"2020-09-20",1128,49,111.121428571429,-28.5714285714286,-8.28571428571429,-4.85714285714286,-38.8571428571429,-33.4285714285714,12.7142857142857,190,1
"925","Orange County","California",75422,3051771,995512,"2020-09-21",1069,46,111.53,-28.2857142857143,-8.28571428571429,-4.14285714285714,-38.8571428571429,-33.1428571428571,12.5714285714286,138,0
"926","Orange County","California",75422,3051771,995512,"2020-09-22",928,46,111.905714285714,-28,-8.28571428571429,-3,-38.8571428571429,-33,12.5714285714286,181,22
"927","Orange County","California",75422,3051771,995512,"2020-09-23",1033,42,112.565714285714,-27.8571428571429,-8.28571428571429,-2.42857142857143,-38.8571428571429,-32.8571428571429,12.4285714285714,156,26
"928","Orange County","California",75422,3051771,995512,"2020-09-24",1113,34,113.087142857143,-27.7142857142857,-8.42857142857143,-1,-38.8571428571429,-32.8571428571429,12.2857142857143,84,6
"929","Orange County","California",75422,3051771,995512,"2020-09-25",1133,35,113.302857142857,-27.5714285714286,-8.57142857142857,0.857142857142858,-39,-32.7142857142857,12.1428571428571,282,22
"930","Orange County","California",75422,3051771,995512,"2020-09-26",1227,35,112.99,-27.5714285714286,-8.71428571428571,1.42857142857143,-38.8571428571429,-32.8571428571429,12,0,0
"931","Orange County","California",75422,3051771,995512,"2020-09-27",1258,45,112.624285714286,-27.7142857142857,-9,1.57142857142857,-38.7142857142857,-33,11.8571428571429,411,12
"932","Orange County","California",75422,3051771,995512,"2020-09-28",1279,65,112.198571428571,-27.7142857142857,-9,1.28571428571428,-38.7142857142857,-32.8571428571429,11.8571428571429,133,0
"933","Orange County","California",75422,3051771,995512,"2020-09-29",1223,67,111.74,-27.7142857142857,-9,0.285714285714285,-38.7142857142857,-32.7142857142857,11.8571428571429,109,33
"934","Orange County","California",75422,3051771,995512,"2020-09-30",1258,81,111.127142857143,-27.5714285714286,-9.14285714285714,-0.571428571428573,-38.5714285714286,-32.7142857142857,11.8571428571429,194,19
"935","Orange County","California",75422,3051771,995512,"2020-10-01",1031,77,110.471428571429,-27.5714285714286,-9.14285714285714,-2,-38.4285714285714,-32.4285714285714,11.8571428571429,158,7
"936","Orange County","California",75422,3051771,995512,"2020-10-02",1252,88,110.051428571429,-27.4285714285714,-9.14285714285714,-3.42857142857143,-38.1428571428571,-32.2857142857143,11.8571428571429,209,6
"937","Orange County","California",75422,3051771,995512,"2020-10-03",1247,88,110.065714285714,-27.2857142857143,-9,-4.71428571428572,-38.1428571428571,-32.1428571428571,11.8571428571429,239,5
"938","Orange County","California",75422,3051771,995512,"2020-10-04",1175,99,109.927142857143,-27.2857142857143,-9,-6,-38.1428571428571,-32,11.8571428571429,283,0
"939","Orange County","California",75422,3051771,995512,"2020-10-05",1213,92,109.622857142857,-27.1428571428571,-8.85714285714286,-7.28571428571428,-38.1428571428571,-32.1428571428571,11.8571428571429,120,1
"940","Orange County","California",75422,3051771,995512,"2020-10-06",1287,93,109.437142857143,-26.8571428571429,-8.42857142857143,-7.85714285714286,-38,-32,11.7142857142857,138,2
"941","Orange County","California",75422,3051771,995512,"2020-10-07",1214,77,108.688571428571,-26.8571428571429,-8,-8.42857142857143,-38,-31.8571428571429,11.5714285714286,144,3
"942","Orange County","California",75422,3051771,995512,"2020-10-08",1453,82,108.255714285714,-26.7142857142857,-7.71428571428571,-8.71428571428571,-37.7142857142857,-32,11.5714285714286,141,14
"943","Orange County","California",75422,3051771,995512,"2020-10-09",1325,70,107.998571428571,-26.7142857142857,-7.42857142857143,-9.14285714285714,-37.7142857142857,-32,11.5714285714286,162,10
"944","Orange County","California",75422,3051771,995512,"2020-10-10",1312,71,107.558571428571,-26.7142857142857,-7.28571428571429,-9.57142857142857,-37.5714285714286,-32,11.5714285714286,186,24
