"","X","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"398",58829,"Los Angeles County","California",55909,9893481,3230383,"2020-03-30",609,12,47.2885714285714,-42.8571428571429,-14.2857142857143,-31.8571428571429,-47.4285714285714,-41.8571428571429,20.2857142857143,338,7
"399",58830,"Los Angeles County","California",55909,9893481,3230383,"2020-03-31",985,19,45.3471428571429,-44.4285714285714,-17.5714285714286,-32.5714285714286,-49.1428571428571,-44,21.1428571428571,537,10
"400",58831,"Los Angeles County","California",55909,9893481,3230383,"2020-04-01",1173,24,44.4514285714286,-45.1428571428571,-19.5714285714286,-33.2857142857143,-50.1428571428571,-45.1428571428571,21.5714285714286,507,11
"401",58832,"Los Angeles County","California",55909,9893481,3230383,"2020-04-02",1453,28,43.7314285714286,-45.4285714285714,-20.7142857142857,-36.7142857142857,-51,-45.8571428571429,21.8571428571429,527,13
"402",58833,"Los Angeles County","California",55909,9893481,3230383,"2020-04-03",1727,32,43.5185714285714,-45.2857142857143,-20.8571428571429,-38.4285714285714,-51,-46.2857142857143,22,521,11
"403",58834,"Los Angeles County","California",55909,9893481,3230383,"2020-04-04",1938,37,43.2685714285714,-45.2857142857143,-21.4285714285714,-38.7142857142857,-51.4285714285714,-46.8571428571429,22,711,28
"404",58835,"Los Angeles County","California",55909,9893481,3230383,"2020-04-05",2349,43,43.1585714285714,-45.1428571428571,-21.7142857142857,-39.2857142857143,-51.4285714285714,-47.1428571428571,22,663,15
"405",58836,"Los Angeles County","California",55909,9893481,3230383,"2020-04-06",2719,52,43.2514285714286,-44.8571428571429,-21.4285714285714,-39.2857142857143,-51.2857142857143,-47.5714285714286,22,420,15
"406",58837,"Los Angeles County","California",55909,9893481,3230383,"2020-04-07",2829,57,43.1728571428571,-44.8571428571429,-21.2857142857143,-39.8571428571429,-51.4285714285714,-47.8571428571429,22.1428571428571,550,22
"407",58838,"Los Angeles County","California",55909,9893481,3230383,"2020-04-08",3101,63,43.3028571428571,-44.5714285714286,-20.7142857142857,-40.4285714285714,-51.4285714285714,-48.1428571428571,22.1428571428571,620,29
"408",58839,"Los Angeles County","California",55909,9893481,3230383,"2020-04-09",3473,85,43.5342857142857,-44.5714285714286,-20.5714285714286,-40.7142857142857,-51.2857142857143,-48.4285714285714,22.1428571428571,425,25
"409",58840,"Los Angeles County","California",55909,9893481,3230383,"2020-04-10",3804,95,43.4128571428571,-44.8571428571429,-20.5714285714286,-42.2857142857143,-51.7142857142857,-48.7142857142857,22.1428571428571,475,18
"410",58841,"Los Angeles County","California",55909,9893481,3230383,"2020-04-11",3886,103,42.9328571428571,-45.8571428571429,-21.1428571428571,-45.7142857142857,-52.7142857142857,-49.1428571428571,22.5714285714286,443,24
"411",58842,"Los Angeles County","California",55909,9893481,3230383,"2020-04-12",3899,115,42.3928571428571,-47.1428571428571,-22.2857142857143,-48.5714285714286,-53.8571428571429,-49.5714285714286,23,319,31
"412",58843,"Los Angeles County","California",55909,9893481,3230383,"2020-04-13",4012,133,41.7628571428571,-48.2857142857143,-23.5714285714286,-51,-55,-50,23.4285714285714,228,24
"413",58844,"Los Angeles County","California",55909,9893481,3230383,"2020-04-14",3910,145,41.0228571428571,-50,-25.7142857142857,-55.2857142857143,-56.8571428571429,-50.7142857142857,24,627,40
"414",58845,"Los Angeles County","California",55909,9893481,3230383,"2020-04-15",3864,152,40.4971428571429,-50.8571428571429,-26.7142857142857,-57.7142857142857,-57.8571428571429,-51.5714285714286,24.5714285714286,449,42
"415",58846,"Los Angeles County","California",55909,9893481,3230383,"2020-04-16",3596,148,40.7014285714286,-51,-26.5714285714286,-57.7142857142857,-58,-51.8571428571429,24.5714285714286,358,53
"416",58847,"Los Angeles County","California",55909,9893481,3230383,"2020-04-17",3252,164,40.3257142857143,-52.5714285714286,-28.1428571428571,-59.1428571428571,-58.4285714285714,-52.2857142857143,24.7142857142857,537,40
"417",58848,"Los Angeles County","California",55909,9893481,3230383,"2020-04-18",3060,173,40.8085714285714,-52.2857142857143,-28.2857142857143,-57.5714285714286,-57.7142857142857,-51.8571428571429,24.4285714285714,630,81
"418",58849,"Los Angeles County","California",55909,9893481,3230383,"2020-04-19",3137,191,41.58,-51.4285714285714,-27.5714285714286,-54.7142857142857,-56.7142857142857,-51.4285714285714,24.1428571428571,320,24
"419",58850,"Los Angeles County","California",55909,9893481,3230383,"2020-04-20",2966,204,42.6871428571429,-51.1428571428571,-26.7142857142857,-52.5714285714286,-55.7142857142857,-50.8571428571429,23.8571428571429,1475,17
"420",58851,"Los Angeles County","California",55909,9893481,3230383,"2020-04-21",2899,232,44.0814285714286,-51.1428571428571,-24.7142857142857,-48.1428571428571,-53.7142857142857,-50,23.1428571428571,1324,46
"421",58852,"Los Angeles County","California",55909,9893481,3230383,"2020-04-22",2961,254,45.1428571428571,-52.1428571428571,-24.2857142857143,-46.2857142857143,-52.8571428571429,-49,22.5714285714286,1295,66
"422",58853,"Los Angeles County","California",55909,9893481,3230383,"2020-04-23",3148,311,45.7714285714286,-53.2857142857143,-24.5714285714286,-46.5714285714286,-52.5714285714286,-48.2857142857143,22.4285714285714,1073,68
"423",58854,"Los Angeles County","California",55909,9893481,3230383,"2020-04-24",3149,304,47.2628571428571,-52.7142857142857,-22.7142857142857,-43.8571428571429,-51.5714285714286,-47.2857142857143,22.1428571428571,1009,51
"424",58855,"Los Angeles County","California",55909,9893481,3230383,"2020-04-25",4396,297,48.1828571428571,-53.7142857142857,-21.8571428571429,-42.5714285714286,-51,-47,22,590,47
"425",58856,"Los Angeles County","California",55909,9893481,3230383,"2020-04-26",5093,303,48.7842857142857,-55,-21.2857142857143,-42.1428571428571,-51,-46.8571428571429,21.8571428571429,421,18
"426",58857,"Los Angeles County","California",55909,9893481,3230383,"2020-04-27",5939,327,49.2214285714286,-56,-21.1428571428571,-41.7142857142857,-51.1428571428571,-46.7142857142857,21.7142857142857,889,29
"427",58858,"Los Angeles County","California",55909,9893481,3230383,"2020-04-28",6654,342,49.8085714285714,-55.8571428571429,-21,-41.2857142857143,-51.1428571428571,-46.7142857142857,21.7142857142857,559,58
"428",58859,"Los Angeles County","California",55909,9893481,3230383,"2020-04-29",7126,353,50.6914285714286,-55.5714285714286,-20.5714285714286,-40.5714285714286,-51,-46.5714285714286,21.5714285714286,1509,56
"429",58860,"Los Angeles County","California",55909,9893481,3230383,"2020-04-30",7086,319,51.6757142857143,-55.2857142857143,-19.8571428571429,-39.4285714285714,-50.7142857142857,-46.4285714285714,21.2857142857143,697,55
"430",58861,"Los Angeles County","California",55909,9893481,3230383,"2020-05-01",7187,313,52.39,-54.8571428571429,-19.2857142857143,-38.7142857142857,-50.5714285714286,-46.4285714285714,21.1428571428571,1033,61
"431",58862,"Los Angeles County","California",55909,9893481,3230383,"2020-05-02",6601,325,52.8085714285714,-54.5714285714286,-18.8571428571429,-37.8571428571429,-50.4285714285714,-46.2857142857143,21,679,37
"432",58863,"Los Angeles County","California",55909,9893481,3230383,"2020-05-03",5836,337,53.4842857142857,-54.2857142857143,-18.4285714285714,-37.4285714285714,-50,-46.1428571428571,19.7142857142857,768,20
"433",58864,"Los Angeles County","California",55909,9893481,3230383,"2020-05-04",6050,327,53.9814285714286,-53.7142857142857,-18.2857142857143,-37.5714285714286,-49.7142857142857,-46,19.5714285714286,555,27
"434",58865,"Los Angeles County","California",55909,9893481,3230383,"2020-05-05",5674,314,54.6385714285714,-52.8571428571429,-17.8571428571429,-37.2857142857143,-49.2857142857143,-45.8571428571429,19.2857142857143,1598,57
"435",58866,"Los Angeles County","California",55909,9893481,3230383,"2020-05-06",5698,324,55.4828571428571,-52,-17.2857142857143,-36.2857142857143,-48.5714285714286,-45.7142857142857,19.1428571428571,829,54
"436",58867,"Los Angeles County","California",55909,9893481,3230383,"2020-05-07",5787,314,56.2942857142857,-51.1428571428571,-16.5714285714286,-35.2857142857143,-47.8571428571429,-45.4285714285714,19,783,51
"437",58868,"Los Angeles County","California",55909,9893481,3230383,"2020-05-08",6134,316,57.0328571428571,-50.2857142857143,-16,-33.8571428571429,-47.1428571428571,-44.7142857142857,18.7142857142857,869,50
"438",58869,"Los Angeles County","California",55909,9893481,3230383,"2020-05-09",5800,314,57.9414285714286,-49.4285714285714,-15.4285714285714,-33,-46.7142857142857,-44.4285714285714,18.4285714285714,901,44
"439",58870,"Los Angeles County","California",55909,9893481,3230383,"2020-05-10",6839,313,59.0114285714286,-48.5714285714286,-14.4285714285714,-32,-46.2857142857143,-44.1428571428571,19.2857142857143,480,18
"440",58871,"Los Angeles County","California",55909,9893481,3230383,"2020-05-11",6159,311,59.9585714285714,-48.1428571428571,-13.7142857142857,-30.8571428571429,-46,-44,19.1428571428571,581,39
"441",58872,"Los Angeles County","California",55909,9893481,3230383,"2020-05-12",6245,307,60.8328571428571,-47.8571428571429,-13.1428571428571,-29.8571428571429,-45.8571428571429,-43.7142857142857,19,922,44
"442",58873,"Los Angeles County","California",55909,9893481,3230383,"2020-05-13",6081,296,62.2142857142857,-47.5714285714286,-12.5714285714286,-28.8571428571429,-45.7142857142857,-43.4285714285714,18.7142857142857,1248,46
"443",58874,"Los Angeles County","California",55909,9893481,3230383,"2020-05-14",6303,303,63.9342857142857,-47,-10.8571428571429,-27.5714285714286,-45.1428571428571,-43,18.4285714285714,901,50
"444",58875,"Los Angeles County","California",55909,9893481,3230383,"2020-05-15",6015,301,65.0671428571429,-46.5714285714286,-9,-26.8571428571429,-44.1428571428571,-42.5714285714286,18,930,46
"445",58876,"Los Angeles County","California",55909,9893481,3230383,"2020-05-16",6041,313,66.0883333333333,-46.5714285714286,-9.42857142857143,-26,-44.1428571428571,-42.4285714285714,18,1044,38
"446",58877,"Los Angeles County","California",55909,9893481,3230383,"2020-05-17",5365,300,66.896,-46.5714285714286,-9.85714285714286,-25.4285714285714,-44.1428571428571,-42.2857142857143,18,671,28
"447",58878,"Los Angeles County","California",55909,9893481,3230383,"2020-05-18",5784,292,67.992,-46.2857142857143,-9.85714285714286,-24,-43.7142857142857,-42,17.8571428571429,477,18
"448",58879,"Los Angeles County","California",55909,9893481,3230383,"2020-05-19",5902,291,69.226,-46.1428571428571,-10.1428571428571,-22.7142857142857,-43.4285714285714,-41.7142857142857,17.8571428571429,1122,74
"449",58880,"Los Angeles County","California",55909,9893481,3230383,"2020-05-20",5963,287,70.416,-46.1428571428571,-10.5714285714286,-21.4285714285714,-43.2857142857143,-41.5714285714286,17.8571428571429,1284,57
"450",58881,"Los Angeles County","California",55909,9893481,3230383,"2020-05-21",6106,281,71.416,-46.2857142857143,-12.1428571428571,-20,-43.4285714285714,-41.2857142857143,17.8571428571429,1180,46
"451",58882,"Los Angeles County","California",55909,9893481,3230383,"2020-05-22",6297,291,72.592,-46.2857142857143,-13.7142857142857,-17.5714285714286,-44,-41.1428571428571,18.1428571428571,1015,33
"452",58883,"Los Angeles County","California",55909,9893481,3230383,"2020-05-23",6193,270,71.7783333333333,-46.1428571428571,-13.7142857142857,-19.4285714285714,-44.4285714285714,-41,18.1428571428571,1003,41
"453",58884,"Los Angeles County","California",55909,9893481,3230383,"2020-05-24",6393,300,72.1014285714286,-45.5714285714286,-13.5714285714286,-18.2857142857143,-44.2857142857143,-40.7142857142857,18,933,14
"454",58885,"Los Angeles County","California",55909,9893481,3230383,"2020-05-25",6429,311,73.3157142857143,-45.1428571428571,-13.1428571428571,-17.4285714285714,-44.1428571428571,-40.4285714285714,17.8571428571429,1030,12
"455",58886,"Los Angeles County","California",55909,9893481,3230383,"2020-05-26",6708,307,74.56,-44.7142857142857,-12.5714285714286,-16.4285714285714,-43.8571428571429,-40.1428571428571,17.5714285714286,1804,27
"456",58887,"Los Angeles County","California",55909,9893481,3230383,"2020-05-27",6793,294,75.8485714285714,-44.2857142857143,-12.1428571428571,-15.8571428571429,-43.7142857142857,-39.7142857142857,17.2857142857143,878,52
"457",58888,"Los Angeles County","California",55909,9893481,3230383,"2020-05-28",6752,297,76.4971428571429,-44,-11.7142857142857,-15.2857142857143,-43.5714285714286,-39.4285714285714,17,1074,46
"458",58889,"Los Angeles County","California",55909,9893481,3230383,"2020-05-29",7014,283,77.45,-43.8571428571429,-11.1428571428571,-13.7142857142857,-43.4285714285714,-39.2857142857143,16.7142857142857,1788,49
"459",58890,"Los Angeles County","California",55909,9893481,3230383,"2020-05-30",7567,277,77.46,-44,-10.4285714285714,-6.71428571428571,-43.8571428571429,-43.2857142857143,17.4285714285714,2089,48
"460",58891,"Los Angeles County","California",55909,9893481,3230383,"2020-05-31",8249,230,78.0557142857143,-44.1428571428571,-10.4285714285714,-6.57142857142857,-43.7142857142857,-43,17.2857142857143,1345,24
"461",58892,"Los Angeles County","California",55909,9893481,3230383,"2020-06-01",7843,225,78.6985714285714,-44.1428571428571,-10.7142857142857,-6.28571428571429,-43.5714285714286,-42.7142857142857,17.1428571428571,972,0
"462",58893,"Los Angeles County","California",55909,9893481,3230383,"2020-06-02",7737,225,79.1342857142857,-44,-11,-6.28571428571429,-43.5714285714286,-42.4285714285714,17.1428571428571,1150,81
"463",58894,"Los Angeles County","California",55909,9893481,3230383,"2020-06-03",8510,241,79.2628571428571,-44,-11.5714285714286,-6.71428571428571,-43.4285714285714,-42.1428571428571,17.1428571428571,1116,46
"464",58895,"Los Angeles County","California",55909,9893481,3230383,"2020-06-04",9596,248,79.8571428571429,-43.8571428571429,-12.2857142857143,-7,-43.4285714285714,-41.1428571428571,17.2857142857143,1416,42
"465",58896,"Los Angeles County","California",55909,9893481,3230383,"2020-06-05",10008,258,78.7414285714286,-44.4285714285714,-14,-10,-43.7142857142857,-40.5714285714286,17.5714285714286,1395,34
"466",58897,"Los Angeles County","California",55909,9893481,3230383,"2020-06-06",9950,246,78.7842857142857,-44.7142857142857,-15.5714285714286,-17.2857142857143,-43,-36.4285714285714,17,1293,55
"467",58898,"Los Angeles County","California",55909,9893481,3230383,"2020-06-07",9296,300,77.84,-45,-15.5714285714286,-19.5714285714286,-43.2857142857143,-36.5714285714286,17.2857142857143,1506,25
"468",58899,"Los Angeles County","California",55909,9893481,3230383,"2020-06-08",9534,294,77.64,-44.5714285714286,-14.5714285714286,-20.7142857142857,-43.4285714285714,-36.5714285714286,17.2857142857143,800,10
"469",58900,"Los Angeles County","California",55909,9893481,3230383,"2020-06-09",9876,290,77.5471428571429,-44.1428571428571,-14,-21.2857142857143,-43.2857142857143,-36.5714285714286,17.1428571428571,1178,52
"470",58901,"Los Angeles County","California",55909,9893481,3230383,"2020-06-10",9483,275,77.4685714285714,-43.5714285714286,-13.5714285714286,-22.1428571428571,-43.2857142857143,-36.5714285714286,17,1242,61
"471",58902,"Los Angeles County","California",55909,9893481,3230383,"2020-06-11",8687,282,77.4642857142857,-42.8571428571429,-12.8571428571429,-22,-42.8571428571429,-36.5714285714286,16.7142857142857,1811,45
"472",58903,"Los Angeles County","California",55909,9893481,3230383,"2020-06-12",8848,283,79.1657142857143,-41,-11.1428571428571,-19.2857142857143,-41.8571428571429,-36,16.2857142857143,1601,19
"473",58904,"Los Angeles County","California",55909,9893481,3230383,"2020-06-13",8676,293,81.4071428571429,-39,-9.28571428571429,-15.2857142857143,-40.8571428571429,-35.4285714285714,15.5714285714286,1547,58
"474",58905,"Los Angeles County","California",55909,9893481,3230383,"2020-06-14",8704,264,83.7071428571429,-37.4285714285714,-8.57142857142857,-12.1428571428571,-40.1428571428571,-35,15,995,17
"475",58906,"Los Angeles County","California",55909,9893481,3230383,"2020-06-15",8830,279,85.4928571428571,-36.5714285714286,-8.85714285714286,-10.8571428571429,-39.5714285714286,-34.7142857142857,14.7142857142857,773,19
"476",58907,"Los Angeles County","California",55909,9893481,3230383,"2020-06-16",9225,282,87.1728571428571,-35.7142857142857,-8.85714285714286,-9.85714285714286,-39.1428571428571,-34.4285714285714,14.4285714285714,1293,33
